1.530000000000000000e+02,1.780000000000000000e+02,1.340000000000000000e+02,1.360000000000000000e+02,2.500000000000000000e+01,7.000000000000000000e+00,1.430000000000000000e+02,1.720000000000000000e+02,3.720032864691726893e-01
1.500000000000000000e+02,1.780000000000000000e+02,1.330000000000000000e+02,1.370000000000000000e+02,2.500000000000000000e+01,7.000000000000000000e+00,1.460000000000000000e+02,1.720000000000000000e+02,3.395893573640593743e-01
1.520000000000000000e+02,1.790000000000000000e+02,1.320000000000000000e+02,1.400000000000000000e+02,2.800000000000000000e+01,7.000000000000000000e+00,1.470000000000000000e+02,1.720000000000000000e+02,3.355954707314623975e-01
1.540000000000000000e+02,1.780000000000000000e+02,1.330000000000000000e+02,1.440000000000000000e+02,3.100000000000000000e+01,6.000000000000000000e+00,1.510000000000000000e+02,1.730000000000000000e+02,3.400841710184059896e-01
1.560000000000000000e+02,1.760000000000000000e+02,1.340000000000000000e+02,1.510000000000000000e+02,3.300000000000000000e+01,5.000000000000000000e+00,1.530000000000000000e+02,1.750000000000000000e+02,2.988732024673303456e-01
1.560000000000000000e+02,1.750000000000000000e+02,1.350000000000000000e+02,1.590000000000000000e+02,3.300000000000000000e+01,5.000000000000000000e+00,1.590000000000000000e+02,1.760000000000000000e+02,2.595276589139113299e-01
1.580000000000000000e+02,1.760000000000000000e+02,1.360000000000000000e+02,1.620000000000000000e+02,3.400000000000000000e+01,5.000000000000000000e+00,1.600000000000000000e+02,1.750000000000000000e+02,2.978119732531462893e-01
1.590000000000000000e+02,1.750000000000000000e+02,1.370000000000000000e+02,1.650000000000000000e+02,3.500000000000000000e+01,4.000000000000000000e+00,1.630000000000000000e+02,1.750000000000000000e+02,2.706737587701777970e-01
1.610000000000000000e+02,1.740000000000000000e+02,1.370000000000000000e+02,1.680000000000000000e+02,3.500000000000000000e+01,4.000000000000000000e+00,1.620000000000000000e+02,1.750000000000000000e+02,2.655265885867710840e-01
1.610000000000000000e+02,1.710000000000000000e+02,1.390000000000000000e+02,1.770000000000000000e+02,3.500000000000000000e+01,1.000000000000000000e+00,1.670000000000000000e+02,1.740000000000000000e+02,2.230321334707923708e-01
1.620000000000000000e+02,1.700000000000000000e+02,1.410000000000000000e+02,1.770000000000000000e+02,3.400000000000000000e+01,2.000000000000000000e+00,1.670000000000000000e+02,1.720000000000000000e+02,2.042660495870065873e-01
1.650000000000000000e+02,1.680000000000000000e+02,1.420000000000000000e+02,1.680000000000000000e+02,3.300000000000000000e+01,4.000000000000000000e+00,1.640000000000000000e+02,1.740000000000000000e+02,2.232670851726017980e-01
1.690000000000000000e+02,1.630000000000000000e+02,1.420000000000000000e+02,1.590000000000000000e+02,3.300000000000000000e+01,9.000000000000000000e+00,1.640000000000000000e+02,1.710000000000000000e+02,2.140561111690737761e-01
1.700000000000000000e+02,1.590000000000000000e+02,1.430000000000000000e+02,1.550000000000000000e+02,3.100000000000000000e+01,1.100000000000000000e+01,1.610000000000000000e+02,1.690000000000000000e+02,2.060929918408814510e-01
1.700000000000000000e+02,1.590000000000000000e+02,1.440000000000000000e+02,1.500000000000000000e+02,3.000000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+02,1.660000000000000000e+02,1.684177818243968172e-01
1.720000000000000000e+02,1.580000000000000000e+02,1.420000000000000000e+02,1.450000000000000000e+02,2.800000000000000000e+01,1.400000000000000000e+01,1.580000000000000000e+02,1.650000000000000000e+02,1.407698416530627217e-01
